2638	1524
2065	2364
2055	2597
2548	2516
2639	2422
3546	2508
2315	2719
1997	2707
2204	1635
2170	1265
1835	1395
1970	2198
1962	2437
2233	2419
1969	1016
2095	1007
2064	996
2343	1340
1622	409
1013	376
1904	454
3367	573
3796	615
3962	2226
1888	2360
1010	1417
756	817
2330	1432
2230	1467
2146	1101
2097	711
2193	867
1053	921
2223	1058
2488	1520
2463	465
2341	90
2374	2330
1078	683
1099	716
3525	715
4209	2711
2281	2470
2167	2520
2314	2191
2178	3015
1284	2953
1404	1678
3566	1744
3118	2911
3355	2893
2071	2918
1699	1969
2569	1662
2370	1607
2030	2493
1978	2555
902	2474
615	1339
566	628
2094	67
3643	890
1972	192
2442	2713
3362	2575
2628	974
2521	1032
2299	1162
1907	937
1644	760
3437	2610
2213	1127
3933	2307
2156	1440
2316	2156
2260	2379
2370	1243
2314	536
2593	1968
2360	1981
2340	931
2213	2256
2719	2264
2785	2269
2874	2333
2220	3435
2155	3267
1590	2572
2345	1111
2381	306
2262	398
2274	1332
1831	1337
1835	2372
1923	592
2333	1560
2700	2105
1916	2535
2634	1496
2233	1097
1447	762
1908	2130
1765	741
1761	1006
2424	1178
2461	2253
3577	2712
2334	1024
3289	1183
3630	1164
2365	2876
2260	2707
2130	1447
2125	567
1982	590
2020	296
2020	617
583	658
824	1484
1913	2372
2354	2403
4073	2704
966	985
2068	2336
3747	1257
3938	2656
1963	1537
1929	2556
3036	2426
3035	1061
1960	935
893	1045
1142	2262
2047	2638
2365	1043
2090	2461
2286	1335
2075	1080
2605	1458
2263	2275
2680	2288
2206	2444
2084	2403
2576	2379
2211	1751
2275	1778
2008	1407
1972	1738
2501	1194
2258	1915
2228	2171
2408	902
2890	1492
2876	1093
2921	1212
2447	1593
2524	1327
2940	1175
