352	67
307	151
268	247
293	234
364	119
383	116
218	102
372	118
383	120
296	156
249	207
253	201
250	210
256	210
394	75
394	30
400	18
402	21
264	116
228	142
182	151
232	278
282	268
290	205
408	180
410	180
407	88
294	168
427	130
319	115
240	130
316	162
311	221
253	168
399	181
359	182
474	166
431	83
442	99
226	110
275	151
205	109
193	99
191	159
190	120
246	179
298	170
384	144
396	118
332	138
300	100
308	115
300	255
229	257
196	14
394	168
492	179
296	135
305	195
196	161
275	183
302	209
197	146
201	304
375	299
407	297
426	171
413	85
421	288
271	193
312	298
282	263
330	325
396	335
388	338
554	334
471	197
394	45
146	13
299	236
282	135
287	237
313	272
309	265
311	265
426	112
428	112
427	113
166	111
309	139
290	217
225	16
431	41
441	54
375	240
328	158
86	264
291	214
291	224
483	237
112	318
295	223
291	212
279	237
375	46
238	72
342	253
321	212
317	160
310	175
341	251
377	255
287	91
344	291
272	205
293	127
105	70
261	174
340	176
291	202
183	65
407	225
455	82
283	137
196	133
200	102
228	208
315	245
437	253
497	210
366	302
257	179
172	94
174	269
336	305
443	300
491	196
414	54
415	99
305	203
295	164
205	92
245	243
241	245
328	278
494	186
331	316
418	109
259	261
382	182
293	195
326	129
318	149
300	223
302	264
307	274
302	241
299	194
314	191
410	149
429	111
428	94
175	85
170	157
197	213
234	179
274	285
225	308
42	325
514	308
372	166
354	40
143	28
454	98
351	112
310	238
203	210
163	222
151	223
303	122
376	216
335	123
442	107
