296	283
304	285
169	138
330	159
331	158
337	159
339	165
332	169
429	207
247	104
236	196
239	191
235	185
264	90
88	299
381	283
382	284
259	245
333	143
295	116
270	114
279	110
177	209
183	227
93	360
78	355
228	185
392	207
277	118
312	212
277	177
265	98
277	82
303	155
237	178
146	261
71	329
75	332
339	315
336	200
290	140
283	83
174	242
95	313
73	340
268	123
289	79
374	224
142	171
159	291
79	369
268	132
315	104
336	74
318	93
268	158
179	160
322	258
289	231
281	160
252	159
307	131
283	142
407	279
435	329
470	394
277	201
282	179
299	146
252	78
273	48
262	58
144	275
87	300
30	285
32	371
16	386
240	246
324	275
264	88
324	156
329	135
347	56
350	40
328	43
348	45
309	171
294	94
296	95
313	63
305	61
326	159
296	87
293	81
295	81
296	80
255	131
397	181
312	169
327	67
421	199
352	215
205	211
127	304
324	130
243	264
193	261
279	165
155	312
199	284
293	170
332	199
318	108
304	95
320	75
309	93
318	117
185	166
377	329
283	59
278	61
279	72
147	269
72	304
13	381
275	136
198	148
338	165
284	96
335	208
299	162
296	96
327	161
275	142
310	83
294	80
296	134
352	205
458	248
270	199
259	117
280	100
126	297
348	266
477	226
403	212
356	183
314	155
273	200
375	166
472	220
471	223
116	241
313	130
309	132
453	115
451	112
192	181
186	180
197	196
356	260
473	188
261	127
238	98
251	92
13	318
419	265
276	297
