177	193
182	133
144	106
167	97
170	97
138	84
134	94
123	245
119	251
133	111
134	86
81	141
137	187
134	290
153	142
143	162
118	197
132	124
148	80
153	84
122	152
115	224
114	255
117	153
169	218
176	114
188	57
176	64
143	225
126	229
162	162
151	156
33	150
178	143
170	149
167	146
93	198
135	205
155	133
105	298
67	300
47	213
184	241
187	158
168	158
141	150
147	83
142	44
142	33
128	39
143	52
159	90
126	207
169	165
180	88
206	223
166	237
161	236
204	156
189	152
195	99
112	253
142	261
137	294
134	300
169	341
161	225
123	291
107	305
122	159
155	169
176	165
220	185
186	208
100	116
82	298
132	239
191	167
238	84
285	79
137	56
47	170
143	61
119	88
96	97
107	54
183	156
171	112
181	59
167	72
167	68
138	143
121	169
131	260
174	184
160	154
120	134
138	82
45	166
136	177
120	231
162	271
148	138
124	171
106	240
75	251
125	164
128	154
146	179
157	54
179	134
156	177
119	220
160	88
136	193
77	252
107	191
171	156
151	222
167	139
184	152
190	165
197	170
