321	167
360	178
379	126
371	72
393	58
73	3
138	4
191	5
70	11
6	9
236	213
231	218
581	349
346	155
451	113
460	66
304	78
407	92
443	141
321	215
196	243
151	285
454	94
444	82
119	64
327	169
308	138
326	99
421	54
63	0
82	4
447	52
216	211
101	135
328	176
393	126
367	104
368	106
373	92
314	154
215	171
175	204
223	199
382	123
459	70
493	55
178	15
455	50
584	147
520	137
281	125
325	131
499	37
379	80
157	20
388	119
307	175
623	75
330	242
374	208
342	198
384	161
463	126
439	140
408	172
216	309
193	296
217	281
203	274
301	245
402	199
366	122
454	40
378	68
207	168
104	188
126	253
462	169
483	133
395	168
457	154
451	168
430	161
427	157
344	163
421	89
465	82
422	94
391	93
478	60
406	133
398	76
407	81
453	66
312	265
425	187
145	107
324	242
193	318
118	97
120	82
442	150
224	305
376	135
339	140
236	137
454	64
76	131
282	126
291	129
385	209
301	128
344	174
389	111
393	83
459	41
114	23
449	74
307	159
436	91
463	52
491	60
371	119
288	177
159	250
157	274
313	135
298	181
402	117
353	144
298	185
292	103
344	121
381	127
352	130
307	79
329	120
113	28
494	25
488	18
408	91
392	95
376	90
344	182
94	268
101	52
467	64
437	51
304	165
410	128
364	118
379	118
391	118
385	110
