312	218
318	400
171	351
248	237
288	215
206	16
449	216
173	169
172	162
205	167
169	165
346	145
199	152
172	185
210	122
82	117
35	292
579	307
643	294
516	237
361	204
333	204
260	141
198	48
314	122
539	183
571	295
412	199
600	330
253	131
268	262
276	231
230	214
186	177
181	166
216	112
225	93
237	85
330	232
185	146
229	101
173	56
129	45
111	67
102	361
318	190
232	158
531	325
182	186
222	165
258	102
287	59
578	322
632	451
340	294
210	133
160	109
177	179
224	162
240	123
429	337
622	324
604	318
231	326
153	166
189	119
172	112
85	202
445	272
544	267
455	339
250	331
261	337
292	246
504	189
200	147
198	144
204	161
547	272
245	77
117	76
295	202
219	147
211	146
241	64
284	87
225	181
515	332
626	414
300	297
196	260
178	236
514	381
495	397
168	227
172	218
100	449
90	492
192	202
332	206
419	146
287	202
190	165
217	80
174	130
227	109
622	289
187	130
181	124
225	68
282	191
210	63
326	244
509	411
425	273
518	359
179	21
316	199
264	141
235	53
251	79
235	368
523	436
462	243
294	193
197	163
297	230
206	136
205	66
226	95
335	82
486	166
587	270
651	283
374	256
123	283
389	233
256	174
118	420
116	425
547	340
447	146
259	67
144	72
138	73
303	246
183	178
192	170
232	120
478	195
575	225
572	308
520	326
201	209
131	193
179	139
560	275
440	369
254	463
4	435
13	196
396	151
187	139
206	127
495	245
232	116
209	121
243	60
197	135
197	119
