890	448
873	569
861	714
608	554
480	556
566	491
852	855
306	746
1023	359
1186	460
625	404
853	495
526	520
498	165
668	718
499	509
1034	534
916	799
1110	785
874	783
882	903
831	556
701	683
843	697
619	639
522	340
507	212
990	275
1068	244
818	649
961	522
991	576
1007	617
1222	221
1199	261
1243	610
1335	900
1026	824
889	605
713	508
632	473
595	485
676	474
831	610
713	58
969	608
1028	677
904	832
340	870
832	72
806	775
707	813
493	554
506	369
545	860
568	990
959	992
899	885
1104	606
1165	624
730	597
721	584
470	71
1006	170
1199	681
1134	978
1283	1050
287	895
646	1104
778	761
799	498
964	764
804	571
745	569
1218	843
1083	806
988	782
1043	778
756	830
856	1141
730	1093
701	891
648	844
617	792
625	860
586	796
459	267
1004	373
914	528
908	715
982	624
228	625
954	271
351	122
803	902
209	795
467	234
196	163
678	423
651	634
818	702
470	523
385	230
1001	141
1040	54
994	459
819	417
596	415
585	186
599	456
600	503
1147	507
938	903
610	555
465	487
437	291
466	487
440	613
631	868
831	923
908	961
1049	908
1087	482
1090	294
476	156
803	829
268	863
640	790
867	938
795	599
583	848
377	193
385	110
925	245
414	839
146	895
465	718
489	701
1225	1089
993	362
1067	582
977	487
