498	422
474	429
427	155
486	202
549	187
276	140
192	135
161	125
217	145
494	232
234	192
179	184
445	139
488	246
584	256
242	149
548	225
542	236
485	202
571	214
450	262
578	291
576	286
234	168
257	63
473	278
519	264
498	46
424	193
498	182
550	115
577	63
561	23
240	65
154	304
869	472
666	328
455	184
515	341
441	341
176	279
233	120
489	286
704	348
704	437
884	493
690	477
428	166
469	137
464	58
590	213
668	284
752	414
674	368
733	405
529	247
623	409
527	151
531	149
469	78
461	112
466	138
456	348
526	374
555	356
496	303
559	384
158	421
216	184
82	504
587	313
462	113
477	125
456	171
578	221
584	254
466	152
166	148
455	143
581	238
554	190
639	245
601	391
218	233
249	206
226	482
159	404
116	387
372	281
496	188
553	296
621	445
648	375
854	449
498	221
404	179
346	191
504	146
613	291
783	443
914	436
719	253
408	254
547	276
587	128
509	236
173	345
126	336
168	309
87	99
28	116
150	226
196	239
153	357
165	318
432	278
504	363
148	247
114	90
144	104
10	489
66	505
449	263
853	474
548	247
567	250
