536	467
464	537
451	366
480	392
467	498
495	710
464	748
468	545
702	595
392	311
483	627
492	745
479	748
384	165
427	104
412	40
622	406
708	513
710	499
844	349
499	438
441	298
176	702
40	707
227	676
442	670
696	620
468	303
552	352
560	231
849	507
813	527
826	499
635	361
529	112
569	269
476	419
466	316
482	287
495	412
479	685
467	722
467	755
737	660
743	515
714	445
276	552
523	494
500	303
519	242
504	119
466	21
525	372
538	613
548	729
485	813
745	384
619	393
571	264
416	564
587	264
671	738
646	817
566	164
579	243
343	538
489	542
475	406
386	868
229	761
247	689
248	658
53	772
647	878
812	833
755	645
769	581
585	555
413	442
409	109
399	74
212	528
197	597
6	644
725	528
881	527
848	765
614	751
579	589
405	452
553	233
496	275
546	730
531	806
533	743
326	542
309	519
586	504
655	186
652	192
469	310
460	304
499	317
799	504
817	631
513	454
533	288
589	262
548	182
758	482
319	576
527	691
458	643
306	611
437	393
232	680
445	401
432	417
420	416
448	459
452	450
230	640
479	362
520	277
763	520
529	659
525	774
632	831
532	801
641	849
422	445
244	495
208	461
410	91
823	494
801	815
452	749
46	738
222	631
475	327
457	320
769	530
496	357
512	261
452	37
523	328
516	545
535	718
829	655
805	514
785	635
403	406
500	419
460	374
478	839
509	806
869	688
806	437
797	374
983	572
110	672
152	719
623	363
552	449
802	489
788	372
892	685
939	577
552	294
517	154
265	711
602	452
479	662
528	842
555	839
471	892
456	792
549	861
546	474
523	721
529	741
833	751
718	813
629	814
795	704
819	763
359	426
654	670
398	75
771	587
838	868
123	663
160	630
582	334
441	403
496	214
457	579
539	730
623	778
538	164
545	207
543	277
