264	100
265	94
273	98
275	93
336	170
130	175
225	158
275	170
177	220
228	180
260	159
475	148
312	99
261	131
120	195
123	249
269	154
507	148
528	142
569	146
302	226
343	103
252	97
176	124
313	94
442	106
567	127
280	182
362	207
168	207
273	134
291	134
279	158
253	110
339	93
505	127
246	176
160	205
199	223
390	151
347	159
399	71
218	197
346	205
348	202
426	203
546	154
558	170
307	118
187	145
377	120
332	154
282	162
257	232
411	159
382	142
332	158
288	121
303	149
394	209
365	222
337	228
269	229
184	243
142	255
108	237
97	211
278	175
527	176
291	118
302	182
197	216
168	225
258	215
293	221
164	226
140	223
256	134
295	172
461	178
592	164
483	83
409	59
352	79
381	206
228	233
240	228
212	224
297	75
399	68
342	73
343	72
232	174
234	173
204	210
202	210
322	96
323	97
252	106
356	77
511	99
337	134
264	82
291	168
311	199
273	197
269	172
192	274
513	275
542	184
303	162
346	188
354	199
355	106
360	78
366	91
375	103
308	107
165	259
211	201
401	142
308	89
162	180
308	110
523	97
283	175
342	129
352	65
339	57
297	179
324	211
344	110
292	188
296	138
337	76
207	164
242	197
119	194
293	189
492	196
571	165
551	104
372	90
388	165
549	189
582	133
283	210
208	175
203	172
246	94
246	98
296	173
292	174
165	198
178	237
180	230
218	144
284	222
145	245
308	101
527	173
299	172
