341	249
186	222
442	247
349	240
606	247
357	256
82	70
266	122
151	146
187	138
185	138
184	138
254	74
205	100
190	128
316	69
403	43
436	57
607	121
415	192
378	141
384	99
415	75
596	111
637	138
563	162
237	152
144	194
102	198
356	81
387	97
211	203
173	186
150	225
322	81
392	37
562	37
409	34
636	132
351	42
215	122
288	98
361	77
366	73
184	186
164	223
65	215
405	76
475	105
438	99
345	103
317	65
253	98
239	121
195	199
444	111
500	124
540	202
445	213
462	20
405	111
303	110
430	69
290	107
123	203
237	115
375	64
456	66
734	133
377	137
198	236
240	225
187	256
94	293
617	175
469	95
799	244
423	24
374	77
280	71
277	71
380	18
228	86
109	124
39	195
609	125
692	149
718	154
728	163
641	200
353	237
350	182
510	241
532	223
121	224
345	156
435	77
376	123
219	180
99	198
597	188
531	235
465	105
393	299
259	250
315	188
388	160
472	166
479	147
663	232
654	277
449	16
451	34
334	83
299	94
337	81
392	102
436	120
330	91
235	68
129	161
96	238
193	109
495	264
176	188
454	137
369	130
264	147
195	198
410	104
427	45
720	206
782	193
740	210
357	52
359	114
263	115
171	206
124	233
198	147
345	99
390	81
554	115
351	80
474	157
148	216
435	130
318	190
551	193
166	220
80	207
345	37
376	126
307	104
394	113
247	163
124	222
701	170
727	213
360	73
294	97
233	120
438	93
461	85
371	107
202	149
170	193
366	31
616	158
401	37
318	35
347	82
