268	180
272	184
244	199
195	198
197	171
196	172
204	173
197	172
267	104
230	105
127	81
92	70
198	214
195	272
3	323
200	264
278	303
313	310
403	175
246	199
223	143
237	48
152	39
213	67
230	174
225	187
204	287
214	204
218	178
280	173
242	178
197	181
183	113
188	87
188	81
199	56
201	139
199	175
186	199
225	66
210	98
183	3
206	138
209	160
290	188
328	181
260	169
224	221
441	285
508	257
264	178
223	92
238	38
248	168
256	0
250	118
207	247
208	244
203	302
262	349
317	318
287	154
280	106
253	202
181	179
182	96
178	177
164	60
59	128
26	284
228	297
323	310
216	183
185	178
245	61
152	38
228	184
196	308
362	276
244	229
232	117
218	55
214	55
210	226
473	309
182	99
125	7
414	176
302	154
245	162
405	259
232	164
242	169
260	244
217	235
206	145
204	119
197	106
201	228
248	252
462	339
502	351
333	126
240	159
270	165
394	227
401	246
261	185
228	161
246	148
134	181
487	267
411	99
84	41
282	243
270	181
226	171
209	73
129	48
200	171
213	144
207	64
204	178
215	149
282	186
196	188
163	79
102	55
202	66
277	83
198	207
182	318
285	334
316	180
215	85
215	131
123	53
483	99
465	259
466	255
340	281
181	247
213	187
279	154
254	228
247	241
209	206
198	196
195	192
275	204
167	220
156	92
167	68
74	52
180	80
334	332
471	327
470	272
347	140
285	127
310	114
313	119
338	106
326	108
