207	132
298	144
166	179
143	142
267	200
142	123
219	127
178	109
204	215
176	184
299	192
303	187
228	208
148	97
149	92
147	38
200	120
176	123
158	119
91	186
265	224
286	208
232	176
179	136
160	118
225	132
210	119
178	106
173	40
176	43
187	65
174	100
151	166
122	183
228	153
198	143
184	116
185	61
181	115
167	115
164	75
156	126
116	171
108	192
190	204
253	220
339	223
342	203
302	184
275	171
224	92
180	50
181	6
124	182
113	191
150	194
260	201
300	198
273	150
186	134
127	197
189	216
78	222
306	225
199	52
212	12
189	142
198	159
195	161
211	191
220	190
194	162
169	156
172	124
122	182
153	51
152	28
122	162
140	141
75	214
225	232
244	239
316	222
342	189
200	135
229	118
211	11
212	141
228	113
108	176
201	141
193	118
173	96
182	91
177	107
214	111
197	66
131	181
152	145
113	171
182	193
205	215
127	209
64	211
177	183
181	190
173	136
173	104
115	205
166	120
180	117
332	256
256	156
198	104
192	55
178	53
186	63
152	105
229	166
110	193
169	118
379	216
159	70
154	64
162	83
350	183
181	75
143	92
111	162
228	160
245	58
195	115
176	56
189	177
123	218
298	231
177	129
168	74
160	91
159	119
135	169
102	177
107	209
114	251
22	249
100	236
140	190
283	205
214	111
216	114
191	166
178	146
332	200
201	225
138	194
195	62
195	62
197	67
78	72
232	115
222	155
129	207
123	215
186	135
177	97
170	90
235	146
255	151
255	142
196	156
111	213
114	221
166	96
201	205
282	235
146	93
148	27
145	22
79	240
242	175
299	229
252	68
192	88
141	178
172	178
182	76
138	193
256	205
225	55
280	73
303	129
