259	286
155	403
172	305
183	254
223	255
151	260
164	358
179	199
157	246
221	223
213	79
222	22
32	1
247	212
242	205
237	207
176	252
130	271
216	309
160	242
231	247
230	117
78	240
79	433
333	442
347	424
235	178
217	84
244	231
238	152
264	75
254	52
273	52
141	213
122	229
180	283
278	352
153	394
323	417
180	241
209	209
223	106
95	181
85	230
112	314
96	394
81	467
80	518
271	503
248	263
245	103
236	28
280	227
319	288
287	245
326	428
343	510
373	532
223	285
303	158
160	332
103	524
369	493
280	240
293	45
300	17
134	195
193	273
233	274
174	280
237	277
248	161
62	439
87	450
77	574
306	530
333	482
397	405
347	421
328	475
204	330
191	195
221	76
221	42
86	170
60	183
23	403
66	489
111	267
282	363
349	345
265	478
266	206
129	135
225	324
317	220
250	115
203	269
196	272
197	267
108	352
109	354
238	238
143	413
209	190
243	190
238	65
341	242
283	95
169	347
214	332
272	327
225	351
157	377
113	393
161	387
242	353
178	345
363	404
235	373
120	395
116	431
125	304
159	309
205	242
215	224
231	105
79	280
163	86
126	184
213	149
191	160
190	181
205	266
216	98
84	175
171	396
304	372
256	275
252	173
258	127
279	127
310	381
332	449
107	463
100	331
133	254
242	159
246	63
246	108
247	189
103	234
75	279
101	391
81	479
183	339
269	276
269	67
105	249
97	248
339	424
340	431
118	499
96	451
202	326
85	344
88	450
271	477
231	507
156	530
122	521
227	299
107	302
156	299
140	389
113	441
233	197
128	260
115	249
219	182
263	145
223	282
277	324
307	265
296	239
85	314
284	452
353	353
359	337
352	308
197	48
206	15
1	568
293	222
255	190
250	4
155	455
133	506
322	490
275	74
269	7
353	311
299	333
115	214
