316	248
321	239
330	228
342	292
338	289
342	301
225	187
220	170
456	235
467	243
545	286
334	271
273	281
134	298
301	243
514	161
488	126
281	438
247	502
461	465
370	192
337	241
191	141
341	275
320	287
367	243
501	244
518	96
547	294
302	313
325	238
345	250
233	231
183	188
171	196
465	128
330	200
310	238
377	219
320	186
502	70
512	21
324	357
261	338
263	339
199	202
203	199
204	201
499	258
385	231
381	302
268	90
296	180
347	304
330	281
334	242
456	160
355	429
305	403
289	406
237	400
171	416
244	502
574	455
569	285
188	257
346	330
253	279
257	397
433	475
279	384
273	306
293	359
278	276
275	257
358	256
350	249
382	298
550	405
598	449
619	468
367	242
371	249
367	243
370	244
369	237
371	241
368	238
337	203
465	187
497	194
411	204
373	223
528	206
437	316
384	365
581	469
576	147
579	14
329	346
361	438
180	242
459	372
305	420
302	458
367	207
375	247
345	255
342	366
342	253
336	341
338	264
321	194
287	394
293	148
222	136
117	125
281	208
315	210
591	214
410	218
668	186
344	272
327	262
512	19
319	264
295	230
255	236
161	200
169	313
208	392
308	401
347	332
514	281
613	386
383	248
306	312
527	133
528	46
200	189
268	405
259	406
441	428
563	352
231	297
372	311
508	205
315	205
286	332
256	412
183	516
186	486
604	481
514	210
458	103
454	48
231	248
412	155
389	230
487	56
232	56
472	336
575	348
451	159
353	164
538	22
