288	227
300	201
236	276
257	267
261	262
256	230
283	250
77	109
202	144
407	126
100	166
240	175
434	148
427	146
106	181
102	176
149	222
275	177
334	180
463	166
340	195
54	171
108	142
119	348
206	353
348	295
321	187
472	144
249	178
300	163
422	142
471	54
450	141
479	232
348	197
353	175
349	165
256	98
140	91
280	89
499	46
257	161
321	164
421	148
337	154
324	157
298	211
226	271
226	271
264	267
254	142
289	179
343	151
404	136
473	137
331	166
351	226
359	230
223	188
202	172
239	276
356	242
361	255
258	167
95	105
340	131
393	157
379	231
343	277
228	207
334	230
467	195
471	164
466	152
388	287
230	327
232	385
219	383
350	372
346	281
246	151
312	190
328	150
254	58
324	145
343	152
450	46
468	131
456	145
430	308
324	302
217	352
161	55
406	150
537	121
401	136
413	140
277	305
231	278
96	86
261	235
259	230
285	143
222	141
293	150
138	133
363	139
133	138
364	147
301	130
481	117
258	246
352	251
360	237
487	207
479	104
262	163
247	383
247	371
335	295
135	200
256	152
366	165
316	189
383	171
515	135
399	142
379	160
372	191
380	228
227	123
362	233
184	311
368	155
344	150
96	135
361	155
262	180
239	126
246	116
327	122
329	125
218	136
325	143
431	49
262	163
342	165
363	164
353	240
348	269
356	275
269	183
339	172
244	118
248	198
239	291
335	261
343	228
370	244
341	160
305	208
443	179
500	154
509	55
326	135
343	292
141	194
319	289
163	211
282	278
300	227
61	326
126	319
154	384
397	94
448	66
