465	529
548	469
509	387
397	482
388	563
368	613
442	293
431	290
449	247
464	427
510	461
165	236
287	418
482	276
414	308
240	313
438	277
871	387
425	491
283	538
685	558
708	549
517	321
360	262
428	329
227	364
422	132
704	336
649	309
524	412
462	553
571	225
534	302
432	391
420	272
342	209
207	384
310	417
642	463
620	492
672	489
588	580
508	592
533	315
549	266
551	189
433	115
423	360
371	485
576	376
566	354
737	377
532	274
423	248
326	236
357	482
354	557
325	592
855	626
757	208
796	247
471	371
373	353
277	390
275	507
590	456
765	425
584	298
527	339
726	315
705	314
474	314
472	251
336	145
355	77
376	25
391	144
444	210
654	224
653	185
673	242
519	304
433	250
545	253
513	55
492	85
616	247
724	229
729	228
613	352
270	324
398	225
601	420
726	533
570	452
503	334
627	228
512	224
368	253
502	409
666	620
699	345
341	360
288	479
559	291
510	307
364	212
334	180
390	193
345	186
419	145
429	112
365	182
372	311
412	23
522	284
266	537
675	230
694	233
283	543
388	469
901	511
303	203
377	181
442	192
259	156
358	94
424	223
714	336
928	344
585	537
455	594
215	588
508	205
559	188
537	300
353	266
566	317
725	321
718	286
679	496
574	575
580	575
588	594
477	300
284	278
310	188
256	290
253	437
315	449
302	468
705	499
690	368
497	279
931	342
582	255
504	165
473	133
329	538
729	566
731	571
550	523
563	340
537	352
454	516
390	513
362	526
252	531
310	552
379	275
434	443
235	210
331	167
824	305
905	341
914	304
40	349
468	423
447	500
411	513
