562	672
848	626
545	558
629	354
783	213
433	723
299	804
78	706
23	530
11	437
130	470
1001	570
358	440
579	405
778	811
757	333
759	315
764	52
992	56
136	482
1134	139
1091	875
504	351
697	358
869	490
1057	417
1100	72
558	148
341	98
646	330
766	624
952	732
364	615
479	526
658	449
620	469
388	550
533	449
537	203
444	140
833	141
1041	433
875	465
737	470
374	594
225	654
679	362
746	484
818	642
933	551
832	66
670	327
770	313
696	275
205	371
559	312
894	235
1111	59
1241	24
913	415
855	555
1040	641
1134	682
1238	818
332	602
729	629
481	584
784	628
1151	856
993	869
1093	354
1136	185
331	240
298	203
650	927
661	362
537	253
437	357
353	41
260	53
1019	24
1019	606
834	589
664	660
447	735
303	656
206	698
681	575
1029	295
1022	285
971	758
872	765
667	768
419	741
269	756
1129	162
1141	129
474	155
811	325
1007	365
172	733
600	370
738	629
821	654
819	348
723	167
299	62
139	211
333	424
574	432
480	333
544	609
679	549
774	227
1145	180
1101	170
372	185
285	198
633	455
402	909
1130	210
809	319
790	399
783	159
721	239
409	357
786	503
592	298
723	34
572	289
529	270
750	255
655	412
765	355
988	372
772	190
700	323
955	487
1015	512
863	261
706	295
565	412
320	153
264	78
1022	53
1161	49
911	422
868	488
838	721
372	649
918	689
833	407
833	409
903	158
1012	204
542	485
1014	884
62	678
601	274
631	456
778	685
690	548
759	464
169	824
57	861
644	177
606	277
807	202
1161	225
1219	481
1172	619
389	918
522	429
996	575
1063	575
1117	881
450	910
102	586
175	526
800	145
573	281
762	605
781	653
389	564
406	104
64	105
1113	607
1055	724
274	704
