1898	1990
1411	1463
1162	1246
1183	976
1413	1072
1130	886
1382	914
1503	1014
1466	1038
1669	991
719	1398
1333	852
1282	796
1441	1042
1386	883
740	1156
1226	1033
1514	815
1965	903
1793	873
825	1276
1849	1011
1569	1020
1406	1068
1347	964
1470	895
1377	930
1486	859
1687	794
1142	1213
941	1313
374	1332
1522	973
1918	991
2196	989
2510	1101
434	1134
1672	1632
979	1341
1621	1154
1417	1112
1652	807
400	1275
1551	1124
1657	1284
1453	1318
1214	1388
1824	1447
164	1560
460	1538
21	1612
1453	1097
1800	970
1486	865
1398	852
861	968
604	1053
1420	1920
2063	838
2136	809
2414	1178
2549	1346
2627	1609
2519	1570
1570	777
1313	1070
1698	737
1637	822
1477	915
1325	999
1323	1461
1451	1514
1215	1604
1334	1433
1626	1368
1387	1589
1148	1689
1186	1555
1220	1484
195	1796
1646	703
1666	854
1577	992
679	1262
1768	933
1030	756
1332	762
740	1101
1439	739
487	863
1607	709
1517	879
1694	728
1791	613
2075	1054
1287	1220
2049	1375
2326	1413
804	803
1304	897
1607	848
961	1169
572	1276
1234	1247
1737	1007
2420	1149
1537	626
838	839
1247	933
1625	1623
1456	1061
1193	1413
1091	1379
1222	1381
2554	1580
2628	1426
723	1412
1694	1001
1650	590
1050	811
1128	850
1622	849
1574	996
1211	1186
1124	1174
851	1307
771	1285
1407	1300
1529	790
