240	346
472	322
501	258
504	249
299	287
357	252
315	158
532	269
234	237
233	231
243	236
287	199
287	200
304	181
243	339
480	271
486	296
270	182
70	244
379	233
437	257
255	255
63	329
131	320
471	316
486	288
492	276
283	151
275	114
299	143
496	285
275	107
289	131
266	142
222	269
412	205
260	178
241	182
257	130
268	110
234	241
225	333
297	254
458	261
245	183
114	198
178	169
338	216
338	219
339	220
242	312
251	94
297	124
296	153
271	290
275	353
269	366
315	123
331	69
283	254
245	222
238	318
223	393
247	384
91	348
38	286
78	256
50	256
297	184
295	147
329	164
282	98
250	74
255	35
220	319
206	353
226	318
444	286
481	279
477	246
198	196
250	230
504	257
337	188
303	111
240	295
250	315
255	231
357	243
303	257
516	369
513	344
410	316
288	331
319	338
307	180
286	130
189	269
264	110
213	373
228	170
116	129
253	91
217	106
248	231
194	261
372	260
431	230
463	240
465	208
269	90
226	46
4	142
258	230
298	139
109	207
285	115
300	138
254	294
291	167
278	200
263	135
257	92
244	86
260	40
250	137
261	166
239	227
182	220
168	326
215	350
337	190
239	341
476	221
239	205
214	285
456	316
447	273
303	173
200	308
243	169
275	151
267	171
217	328
231	349
504	250
549	252
518	251
515	219
74	310
232	253
198	356
214	142
463	278
79	242
167	315
249	119
335	225
470	207
296	82
341	171
329	144
