314	211
268	416
314	356
267	359
254	467
297	496
266	369
264	332
303	350
290	238
282	269
286	273
353	248
298	291
296	294
290	282
260	285
257	287
264	280
210	329
281	355
339	348
227	315
289	323
449	583
436	627
371	236
434	205
305	291
287	374
296	579
345	330
313	318
329	297
324	288
340	295
365	357
409	325
470	295
276	408
275	305
280	494
86	581
36	607
376	291
372	128
295	53
295	308
292	288
315	473
437	536
149	204
275	198
368	300
254	246
329	286
362	331
144	602
489	605
348	229
337	278
343	319
252	456
240	351
352	268
346	219
274	184
279	147
286	602
464	661
214	428
201	287
136	184
139	122
364	140
413	187
315	491
374	568
424	569
248	427
268	329
197	416
282	207
201	64
171	42
331	13
323	253
327	485
311	535
355	326
384	316
380	275
476	129
295	293
300	296
367	111
300	78
334	479
352	316
163	251
404	399
345	368
299	222
314	249
395	458
448	516
375	322
251	401
304	384
413	521
437	645
267	322
118	229
128	261
428	258
445	273
318	310
354	321
321	311
316	221
320	121
311	83
458	150
337	168
337	248
275	366
302	269
373	515
274	241
441	189
406	511
260	436
295	285
342	237
277	244
281	311
349	351
288	339
254	240
277	275
353	136
301	94
125	149
279	98
451	146
299	381
310	298
154	152
477	145
311	63
269	542
372	394
353	378
298	300
445	181
294	118
132	144
258	401
176	513
344	490
347	446
271	332
293	357
357	593
412	628
291	275
418	250
270	254
277	190
290	397
264	368
365	544
476	536
514	543
310	227
284	272
221	95
297	297
231	478
282	293
295	270
190	181
212	344
402	92
285	216
219	395
14	677
412	611
548	632
395	294
352	269
336	177
478	452
417	123
227	105
353	334
